paper_id,title
294036,Cryptographic verification of test coverage claims.
294038,Modular verification of dynamically-loaded mobile code.
294126,"(1990) : Knowledge Acquisition via Knowledge Integration. In Current Trends in Knowledge Acquisition . Wielinga,B."
294137,Computational limits on team identification of languages.
294145,Least generalizations and greatest specializations of sets of clauses.
294239,Faster Learning in Multi-Layer Networks by Handling Output Layer Flat-Spots.
294313,Detecting global predicates in distributed systems with clocks.
294553,No bad dogs: Ethological lessons for learning in hamsterdam.
294705,Movement Problems for 2-Dimensional Linkages.
294870,Workflow and Transactions in InConcert.
295057,Runtime Reorganization of Parallel and Distributed Expert Database Systems.
295059,System Reorganization and Load Balancing of Parallel Database Rule Processing.
295082,Commonsense knowledge of space: Learning from experience.
295170,"""A Unified Factorization Algorithm for Points, Line Segments and Planes with Uncertainty Models,"""
295207,"""Verification of Consistency between Concurrent Program Designs and Their Requirements""."
295401,Communication in the KSR1 MPP: Performance Evaluation Using Synthetic Workload Experiments.
295424,"""Generating Representative Synthetic Workloads An Unsolved Problem"","
295428,Logical process size in parallel simulation.
295463,Comparative analysis of parallel simulation protocols.
295503,"``Implementation Issues For the Psyche Multiprocessor Operating System\'\',"
295653,"""Node-Disjoint Paths on the Mesh, and a New Trade-Off in VLSI Layout,"""
295708,Short paths in expander graphs.
295824,An approach to learning mobile robot navigation.
295947,Register allocation in WAM.
295949,Exploiting Fine-grain Parallelism in Concurrent Constraint Languages.
295964,On the computation of fixpoints in static program analysis with an application of analysis of AKL.
295975,Fixpoint analysis of type and alias in AKL programs.
296015,Once-and-forall management protocol (OFMP).
296078,"Compile-time detection of information flow in sequential programs,"
296360,Dynamic typing in polymorphic languages.
296372,"Type Reconstruction for Variable-Arity Procedures,"
296476,Reversibility in Natural Language Processing.
296727,Toward empirically-based software visualization languages.
296751,Composing complex behavior from simple visual descriptions.
296882,"The least solution for the polynomial interpolation problem,"
296889,Hypervisor-based Fault-tolerance.
297028,"""Development of the 1996 RU Speaker Recognition System,"" Notebook of 1996 NIST Speaker Recognition Workshop,"
297097,"T.S. Norvell, and R.F. Paige. High-level Circuit Design,"
297101,"Heterogeneous specifications and their application to software development. Research Proposal,"
297114,Black box cryptanalysis of hash networks based on multipermutations.
297175,"Index Translation Schemes for Adaptive Computations on Distributed Memory Multicomputers,"
297199,Asymptotic Waveform Evaluation via a Lanczos Method.
297509,An extensible program representation for object-oriented software.
297555,Experi ences with a Wireless Network in MosquitoNet.
297556,"Consistent Overhead Byte Stuffing,"
297573,Active face tracking and pose estimation in an interactive room. In CVPR96.
297577,Gesture Recognition Using the Perseus Architecture.
297580,Recognizing and interpreting gestures on a mobile robot.
297626,The problem with multiple robots.
297756,An incremental algorithm for a generalization of the shortest-path problem.
297888,Computation-distortion characteristics of block transform coding.
297971,"R.J. Whitrow. Feature extraction: on the importance of zoning information in cursive script recognition. Progress in Image Analysis and Processing III,"
297978,"""Checking linked data structures,"""
298020,"""A Distributed Programming System for Media Applications,"""
298057,Spatially nonuniform scaling functions for high contrast images.
298171,"Polynomial decomposition algorithms,"
298353,Agent development tools for the open agent architecture.
298539,"""Automatic Learning Rate Maximization by On-Line Estimation of the Hessian\'s Eigenvectors"","
298575,"""An Evaluation of Information Retrieval Accuracy with Simulated OCR Output"","
298625,"Reflection in logic, functional and object-oriented programming : a short comparative study."
298683,Anonymity for web transactions.
298687,Unconditional sender and recipient untraceability in spite of active attacks.
298688,"The Dining Cryptographers in the Disco: Unconditional Sender and Recipient Untraceability with Computationally Secure Serviceability; Eurocrypt 89,"
298721,Configuring scientific applications in a heterogeneous distributed system.
298732,configurable object abstractions for multiprocessors.
298739,"FeasPar A Feature Structure Parser Learning to Parse Spontaneous Speech,"
298740,"`Search in a Learnable Spoken Language Parser\',"
298769,On the working definition of intelligence.
298793,Typing and subtyping for mobile processes.
298801,The Polymorphic Pi-calulus: Theory and Implementation.
298870,The language-independent interface 61 of the Thor persistent object system.
298910,Scheduled routing for the numesh.
298986,Melo (1994). Evolving softwre processes by tailoring the behavior of software objects.
299014,"Measuring the Impact of Reuse on Quality and Productivity in ObjectOriented Systems,"
299107,"""A system that learns to design cable-stayed bridges,"""
299188,Feature discovery for problem solving systems.
299195,Learning to Play Games from Experience: An Application of Artificial Neural Networks and Temporal Difference Learning.
299197,TD Learning of Game Evaluation Functions with Hierarchical Neural Architectures.
299292,Minimizing search errors due to delayed bigrams in real-time speech recognition system.
299341,Querying disjunctive databases through non-monotonic logics.
299355,A Restricted Second Order Logic for Finite Structures.
299480,"Improving System Security via Proactive Password Checking, Computers & Security"
299482,Property-based testing of privileged programs.
299485,"Automated Detection of Vulnerabilities in Privileged Programs by Execution Monitoring,"
299555,Methods and problems in data mining.
299596,Controlling communication in distributed planning using irrelevance reasoning.
299940,Big problems for artificial intelligence.
299942,Mental constitutions and limited rationality.
300071,"""Coupled Hidden Markov Models for Complex Action Recognition,"""
300072,"""Learning and Recognizing Human Dynamics in Video Sequences,"""
300079,"""Human Action Detection Using PNF Propagation of Temporal Constraints,"""
300081,"""Nonparametric Recognition of Nonrigid Motion,"""
300127,Modeling agents as qualitative decision makers.
300139,Composing functions to speed up reinforcement learning in a changing world.
300156,A pattern-weight formulation of search knowledge.
300165,Solving very large weakly coupled Markov decision processes.
300179,Concepts from time series.
300201,HQ-learning. Adaptive Behavior 6(2).
300247,"The Amsterdam Hypermedia Model: Extending Hypertext to Support Real Multimedia, Hypermedia,"
300307,An Approach to Communication Efficient Data Redistribution.
300319,Efficient algorithms for array redistribution.
300322,Effectiveness of message strip-mining for regular and irregular communica tion.
300323,A new approach to array redistribution: Strip mining redistribution.
300372,Responses of Inferotemporal (IT) neurons to Novel Wire-Objects in Monkeys trained in an Object Recognition Task.
300516,Memory-Hierarchy Management.
300534,A Compilation System that Integrates High Performance Fortran and Fortran M.
